route_distance_km,schedule_overlap_days,capacity_ratio,semantic_similarity,match_berhasil
17.53,0.0,0.5665,0.0,0
80.11,1.0,0.1734,0.0,0
260.28,0.0,0.1908,0.0,0
92.42,0.0,0.0462,0.0,0
59.28,0.0,0.4162,0.0,0
43.19,0.0,0.3006,0.0,0
0.0,0.0,0.1156,0.0,0
22.3,0.0,0.2601,0.0,0
22.3,2.0,0.3988,0.0,0
260.28,1.0,0.0636,0.1038,0
196.59,0.0,0.3064,0.0,0
80.11,1.0,0.4162,0.0,0
17.53,0.0,0.1734,0.0,0
92.42,0.0,0.1908,0.0,0
426.51,2.0,0.474,0.0,0
260.28,0.0,0.0636,0.0,0
0.0,0.0,0.2948,0.0,0
80.11,0.0,0.0578,0.0,0
23.87,4.0,0.4335,0.0,0
43.19,4.0,0.4855,0.0,0
196.59,0.0,0.237,0.0,0
22.3,2.0,0.526,0.0,0
17.53,3.0,0.4335,0.0,0
260.28,0.0,0.4682,0.0,0
269.53,0.0,0.6821,0.0,0
92.42,1.0,0.4855,0.5246,1
43.19,0.0,0.1098,0.0,0
0.0,0.0,0.3642,0.1023,0
956.68,0.0,0.5723,0.0,0
22.3,0.0,0.2659,0.0,0
80.11,0.0,0.2601,0.0,0
1417.06,0.0,0.0636,0.0,0
956.68,0.0,0.0462,0.3098,0
0.21,0.0,0.3295,0.0,0
22.3,0.0,0.0636,0.0,0
269.53,0.0,0.1561,0.5246,0
1017.39,1.0,0.2775,0.0,0
956.68,0.0,0.1098,0.0,0
260.28,3.0,0.0983,0.0,0
0.0,3.0,0.2081,0.0,0
269.53,0.0,0.6127,0.0,0
92.42,0.0,0.3526,0.0,0
22.3,0.0,0.5145,0.0,0
23.87,0.0,0.1734,0.3385,0
59.28,0.0,0.1098,0.0,0
956.68,0.0,0.2197,0.0,0
0.21,1.0,0.6069,0.0,0
80.11,0.0,0.1965,0.1246,0
59.28,1.0,0.2312,0.0,0
17.53,0.0,0.6012,0.0,0
0.0,2.0,0.1908,0.0,0
22.3,0.0,0.237,0.1246,1
196.59,0.0,0.1272,0.0,0
22.3,0.0,0.5087,0.0,0
22.3,0.0,0.6185,0.2937,0
59.28,0.0,0.5087,0.0,0
269.53,0.0,0.2428,0.1038,0
1017.39,0.0,0.6012,0.0,0
22.3,0.0,0.104,0.1077,0
1017.39,0.0,0.4451,0.0,0
0.0,0.0,0.1098,0.0,0
80.11,0.0,0.0694,0.5414,0
260.28,3.0,0.5838,0.0,0
0.21,1.0,0.3064,0.0,0
17.53,0.0,0.1156,0.0,0
956.68,0.0,0.2428,0.0,0
80.11,0.0,0.5434,0.0,0
1017.39,0.0,0.6012,0.0,0
426.51,0.0,0.2197,0.0,0
269.53,0.0,0.0694,0.0,0
17.53,0.0,0.3353,0.0,0
92.42,0.0,0.1387,0.0,0
0.0,4.0,0.3237,0.0,0
269.53,0.0,0.1792,0.0,0
22.3,0.0,0.0347,0.105,0
0.0,0.0,0.4798,0.0,0
92.42,1.0,0.4162,0.0,0
59.28,0.0,0.6763,0.0,0
956.68,0.0,0.3295,0.0,0
260.28,0.0,0.3873,0.0,0
260.28,0.0,0.0462,0.0,0
260.28,0.0,0.0578,0.0,0
0.21,0.0,0.5202,0.0,0
0.21,0.0,0.2139,0.286,0
196.59,0.0,0.2659,0.0,0
260.28,0.0,0.1387,0.5995,0
23.87,2.0,0.4162,0.0,0
1417.06,0.0,0.1156,0.0,0
0.0,1.0,0.3815,0.0,0
1417.06,0.0,0.0694,0.0,0
196.59,3.0,0.6936,0.1023,0
0.0,0.0,0.1156,0.0,0
0.0,0.0,0.4624,0.0,0
23.87,0.0,0.3121,0.0,0
260.28,0.0,0.0925,0.0,0
80.11,0.0,0.4162,0.0,0
0.0,0.0,0.1329,0.0,0
59.28,0.0,0.5665,0.0,0
1417.06,0.0,0.6416,0.0,0
0.21,3.0,0.0925,0.0,0
59.28,0.0,0.0867,0.0,0
92.42,2.0,0.1272,0.0,0
59.28,0.0,0.0983,0.0,0
0.0,0.0,0.5376,0.0,0
59.28,0.0,0.0636,0.3234,0
260.28,0.0,0.0405,0.0,0
269.53,1.0,0.3353,0.0,0
0.0,0.0,0.422,0.0,0
269.53,0.0,0.3815,0.0,0
59.28,0.0,0.1445,0.0,0
0.0,0.0,0.3295,0.3145,0
22.3,0.0,0.2139,0.5246,0
22.3,0.0,0.4566,0.0,0
0.21,0.0,0.6012,0.0,0
80.11,0.0,0.1445,0.3069,0
59.28,0.0,0.4798,0.0,0
260.28,0.0,0.6358,0.0,0
59.28,0.0,0.2486,0.0,0
196.59,0.0,0.237,0.0,0
0.0,0.0,0.0983,0.0,0
92.42,1.0,0.0636,0.0,0
17.53,0.0,0.185,0.0,0
1417.06,1.0,0.2832,0.1038,0
1417.06,3.0,0.3988,0.0,0
956.68,0.0,0.1272,0.0,0
23.87,0.0,0.2775,0.0,0
0.0,3.0,0.578,0.0,0
0.0,1.0,0.3931,0.0,0
23.87,1.0,0.3353,0.0,0
92.42,2.0,0.2659,0.0,0
0.0,0.0,0.4509,0.0,0
59.28,3.0,0.5434,0.0,0
43.19,1.0,0.3757,0.0,0
956.68,0.0,0.185,0.3035,0
43.19,2.0,0.1561,0.0,0
23.87,0.0,0.2832,0.0,0
59.28,0.0,0.4277,0.0,0
269.53,0.0,0.0751,0.0,0
59.28,3.0,0.659,0.0,0
59.28,1.0,0.3179,0.0,0
17.53,1.0,0.526,0.3069,1
0.0,3.0,0.6647,0.0,0
80.11,0.0,0.4682,0.0,0
0.21,0.0,0.2197,0.0,0
1017.39,0.0,0.2254,0.0,0
260.28,2.0,0.1214,0.0,0
80.11,0.0,0.5029,0.0,0
1417.06,0.0,0.0636,0.0,0
59.28,0.0,0.0809,0.0,0
269.53,1.0,0.3353,0.0,0
92.42,0.0,0.4335,0.0,0
0.0,0.0,0.4509,0.0,0
22.3,0.0,0.2254,0.0,0
0.0,0.0,0.2717,0.0,0
59.28,0.0,0.1908,0.0,0
0.21,3.0,0.6705,0.0,0
23.87,0.0,0.2254,0.1023,0
17.53,2.0,0.6069,0.0,0
22.3,0.0,0.3873,0.0,0
59.28,4.0,0.3988,0.0,0
269.53,1.0,0.2486,0.0,0
92.42,0.0,0.2312,0.0,0
1417.06,0.0,0.6763,0.331,0
956.68,0.0,0.185,0.0,0
0.21,0.0,0.1098,0.0,0
59.28,0.0,0.3988,0.3385,0
260.28,0.0,0.5549,0.3035,0
17.53,1.0,0.7399,0.0,0
23.87,0.0,0.6416,0.0,0
23.87,2.0,0.1792,0.0,0
0.0,0.0,0.6069,0.0,0
426.51,0.0,0.2197,0.0,0
260.28,0.0,0.6474,0.0,0
0.0,0.0,0.6474,0.0,0
260.28,0.0,0.1561,0.0,0
1417.06,0.0,0.0925,0.3179,0
260.28,0.0,0.1503,0.0,0
22.3,0.0,0.1561,0.0,0
80.11,0.0,0.2312,0.0,0
426.51,0.0,0.6647,0.0,0
1017.39,0.0,0.578,0.3234,0
426.51,4.0,0.0694,0.0,0
0.21,0.0,0.3526,0.0,0
80.11,0.0,0.4335,0.0,0
23.87,0.0,0.0462,0.0,0
196.59,4.0,0.1214,0.0,0
59.28,0.0,0.3873,0.0,0
80.11,3.0,0.763,0.0,0
260.28,0.0,0.2139,0.0,0
17.53,2.0,0.3237,0.0,0
207.6,0.0,0.8167,0.0,0
60.77,0.0,0.25,0.0,0
0.0,2.0,0.275,0.5387,1
92.2,1.0,0.0667,0.0,0
309.08,2.0,0.6,0.0,0
400.97,1.0,0.4333,0.0,0
403.4,1.0,0.1667,0.2509,0
405.05,0.0,0.375,0.0,0
405.05,0.0,0.575,0.0,0
0.0,0.0,0.0917,0.0,0
595.1,2.0,0.4417,0.0,0
60.77,0.0,0.6,0.0,0
207.6,1.0,0.25,0.0,0
92.2,1.0,0.275,0.2539,1
765.29,0.0,0.6833,0.0,0
0.0,1.0,0.0917,0.0,0
403.4,1.0,0.425,0.0,0
60.77,0.0,0.0833,0.0,0
427.19,0.0,0.625,0.0,0
400.97,0.0,0.7,0.0,0
595.1,0.0,0.3417,0.5292,0
405.05,0.0,0.7583,0.0,0
207.6,0.0,0.625,0.0,0
0.0,4.0,0.675,0.0,0
81.44,0.0,0.9833,0.0,0
92.2,0.0,0.7,0.0,0
400.97,4.0,0.1583,0.0,0
0.0,3.0,0.525,0.0,0
1293.74,1.0,0.825,0.0,0
405.05,0.0,0.3833,0.7995,0
60.77,2.0,0.375,0.6443,1
1750.85,3.0,0.0917,0.0,0
1293.74,2.0,0.0667,0.0,0
388.67,2.0,0.475,0.0,0
405.05,3.0,0.0917,0.2509,0
81.44,2.0,0.225,0.0,0
774.43,0.0,0.4,0.0,0
1293.74,0.0,0.1583,0.0,0
0.0,0.0,0.1417,0.0,0
0.0,0.0,0.3,0.0,0
81.44,0.0,0.8833,0.0,0
92.2,2.0,0.5083,0.0,0
405.05,1.0,0.7417,0.5292,0
427.19,4.0,0.25,0.0,0
309.08,2.0,0.1583,0.0,0
1293.74,0.0,0.3167,0.0,0
388.67,0.0,0.875,0.0,0
60.77,4.0,0.2833,0.0,0
309.08,0.0,0.3333,0.0,0
207.6,1.0,0.8667,0.0,0
403.4,0.0,0.275,0.0,0
405.05,0.0,0.3417,0.0,0
595.1,0.0,0.1833,0.0,0
405.05,3.0,0.7333,0.0,0
405.05,2.0,0.8917,0.0,0
309.08,0.0,0.7333,0.0,0
81.44,0.0,0.35,0.0,0
774.43,3.0,0.8667,0.0,0
405.05,0.0,0.15,0.0,0
774.43,3.0,0.6417,0.0,0
403.4,0.0,0.1583,0.0,0
60.77,0.0,0.1,0.0,0
0.0,0.0,0.8417,0.0,0
388.67,0.0,0.4417,0.2545,0
207.6,2.0,0.1667,0.0,0
1293.74,0.0,0.35,0.0,0
60.77,0.0,0.7833,0.2888,0
774.43,1.0,0.8667,0.5292,0
765.29,1.0,0.3167,0.238,0
81.44,0.0,0.1,0.2396,0
207.6,1.0,0.4833,0.0,0
92.2,0.0,0.2,0.0,0
0.0,0.0,0.4667,0.0,0
81.44,0.0,0.2583,0.0,0
405.05,2.0,0.05,0.0,0
0.0,2.0,0.6917,0.2509,1
92.2,0.0,0.6,0.0,0
309.08,2.0,0.975,0.0,0
1293.74,1.0,0.475,0.0,0
0.0,2.0,0.5583,0.552,1
0.0,2.0,0.0667,0.0,0
0.0,0.0,0.0833,0.0,0
388.67,0.0,0.75,0.0,0
388.67,1.0,0.3083,0.0,0
595.1,0.0,0.3833,0.0,0
0.0,1.0,0.2,0.0,0
427.19,0.0,0.6,0.2422,0
1750.85,1.0,0.1667,0.0,0
403.4,0.0,0.55,0.0,0
1750.85,0.0,0.1,0.0,0
595.1,0.0,1.0,0.0,0
0.0,1.0,0.1667,0.2574,1
0.0,4.0,0.6667,0.2422,1
427.19,1.0,0.45,0.0,0
0.0,1.0,0.1333,0.2639,1
60.77,2.0,0.6,0.565,1
403.4,0.0,0.1917,0.0,0
309.08,3.0,0.8167,0.6798,0
1750.85,0.0,0.925,0.0,0
388.67,0.0,0.1333,0.0,0
309.08,1.0,0.125,0.0,0
92.2,0.0,0.1833,0.0,0
309.08,0.0,0.1417,0.0,0
403.4,0.0,0.775,0.0,0
309.08,1.0,0.0917,0.0,0
0.0,0.0,0.0583,0.0,0
81.44,0.0,0.4833,0.0,0
0.0,0.0,0.6083,0.0,0
81.44,0.0,0.55,0.0,0
309.08,0.0,0.2083,0.0,0
403.4,0.0,0.475,0.0,0
405.05,1.0,0.3083,0.0,0
405.05,1.0,0.6583,0.0,0
388.67,2.0,0.8667,0.0,0
60.77,1.0,0.2083,0.0,0
309.08,1.0,0.6917,0.0,0
0.0,1.0,0.9167,0.0,0
309.08,1.0,0.3583,0.0,0
595.1,1.0,0.3417,0.0,0
0.0,0.0,0.1417,0.0,0
92.2,0.0,0.0917,0.0,0
207.6,0.0,0.2667,0.0,0
1750.85,0.0,0.4083,0.0,0
1750.85,0.0,0.575,0.0,0
1293.74,0.0,0.1833,0.0,0
427.19,3.0,0.4,0.0,0
403.4,0.0,0.8333,0.0,0
0.0,0.0,0.5667,0.0,0
427.19,0.0,0.4833,0.0,0
92.2,0.0,0.3833,0.0,0
403.4,0.0,0.65,0.0,0
309.08,0.0,0.7833,0.0,0
400.97,0.0,0.5417,0.0,0
1293.74,0.0,0.2667,0.0,0
400.97,0.0,0.225,0.0,0
427.19,2.0,0.4083,0.0,0
309.08,3.0,0.6167,0.238,0
81.44,0.0,0.1083,0.546,1
309.08,0.0,0.95,0.0,0
309.08,0.0,0.4583,0.0,0
207.6,0.0,0.7583,0.0,0
403.4,0.0,0.9583,0.0,0
60.77,0.0,0.675,0.0,0
388.67,0.0,0.3167,0.0,0
774.43,0.0,0.325,0.2455,0
0.0,0.0,0.175,0.0,0
60.77,2.0,0.725,0.546,1
1750.85,0.0,0.0917,0.0,0
309.08,1.0,0.1167,0.0,0
81.44,0.0,0.4833,0.0,0
92.2,2.0,0.625,0.0,0
403.4,0.0,0.65,0.0,0
405.05,0.0,0.325,0.0,0
0.0,0.0,0.3917,0.0,0
309.08,1.0,0.275,0.0,0
388.67,0.0,0.9667,0.0,0
427.19,1.0,0.325,0.0,0
207.6,0.0,0.875,0.3038,0
405.05,0.0,0.5583,0.0,0
309.08,0.0,0.575,0.0,0
81.44,0.0,0.3583,0.0,0
92.2,0.0,0.3333,0.0,0
1750.85,0.0,0.975,0.0,0
1293.74,3.0,0.2667,0.0,0
388.67,3.0,0.1583,0.0,0
309.08,1.0,0.575,0.0,0
0.0,3.0,0.8,0.0,0
207.6,0.0,1.0667,0.0,0
427.19,0.0,0.925,0.2545,0
427.19,0.0,0.2583,0.0,0
0.0,0.0,0.875,0.0,0
765.29,4.0,0.3167,0.0,0
0.0,0.0,0.9333,0.0,0
0.0,0.0,0.9333,0.0,0
0.0,4.0,0.225,0.0,0
1750.85,0.0,0.1333,0.0,0
0.0,3.0,0.2167,0.0,0
405.05,0.0,0.225,0.0,0
60.77,0.0,0.3333,0.0,0
765.29,0.0,0.9583,0.0,0
774.43,2.0,0.8333,0.0,0
765.29,0.0,0.1,0.0,0
388.67,4.0,0.5083,0.565,0
60.77,0.0,0.625,0.0,0
427.19,0.0,0.0667,0.0,0
595.1,0.0,0.175,0.0,0
309.08,3.0,0.5583,0.3038,0
60.77,0.0,1.1,0.0,0
0.0,4.0,0.3083,0.0,0
207.6,0.0,0.4667,0.0,0
197.79,4.0,0.6901,0.0,0
465.05,0.0,0.2113,0.0,0
664.48,0.0,0.2324,0.0,0
428.38,1.0,0.0563,0.0,0
116.46,0.0,0.507,0.0,0
43.45,0.0,0.3662,0.0,0
0.0,0.0,0.1408,0.0,0
22.3,2.0,0.3169,0.1292,0
22.3,0.0,0.4859,0.0,0
664.48,3.0,0.0775,0.0,0
0.0,0.0,0.3732,0.0662,0
465.05,0.0,0.507,0.5806,0
197.79,0.0,0.2113,0.0,0
428.38,0.0,0.2324,0.0,0
274.95,0.0,0.5775,0.0674,0
664.48,0.0,0.0775,0.0,0
0.0,0.0,0.3592,0.1261,0
465.05,1.0,0.0704,0.0,0
7.85,2.0,0.5282,0.1284,0
43.45,0.0,0.5915,0.0,0
0.0,2.0,0.2887,0.0,0
22.3,1.0,0.6408,0.0,0
197.79,0.0,0.5282,0.0,0
664.48,0.0,0.5704,0.7396,0
670.31,2.0,0.831,0.0,0
428.38,4.0,0.5915,0.0,0
43.45,0.0,0.1338,0.0,0
404.4,0.0,0.4437,0.0,0
781.58,0.0,0.6972,0.0,0
22.3,2.0,0.3239,0.0,0
465.05,0.0,0.3169,0.0,0
1239.14,0.0,0.0775,0.0,0
781.58,0.0,0.0563,0.0,0
14.77,0.0,0.4014,0.0,0
22.3,0.0,0.0775,0.0,0
670.31,0.0,0.1901,0.0,0
1399.01,0.0,0.338,0.0,0
781.58,1.0,0.1338,0.0,0
664.48,0.0,0.1197,0.0,0
404.4,3.0,0.2535,0.5842,0
670.31,3.0,0.7465,0.0,0
428.38,0.0,0.4296,0.0,0
22.3,1.0,0.6268,0.0,0
7.85,0.0,0.2113,0.0,0
116.46,0.0,0.1338,0.0652,0
781.58,0.0,0.2676,0.0,0
14.77,0.0,0.7394,0.0,0
465.05,0.0,0.2394,0.0,0
116.46,0.0,0.2817,0.6639,0
197.79,0.0,0.7324,0.0,0
0.0,0.0,0.2324,0.0,0
22.3,1.0,0.2887,0.0,0
0.0,0.0,0.1549,0.0,0
22.3,0.0,0.6197,0.0,0
22.3,0.0,0.7535,0.0,0
116.46,3.0,0.6197,0.0,0
670.31,2.0,0.2958,0.0,0
1399.01,0.0,0.7324,0.0,0
22.3,0.0,0.1268,0.0,0
1399.01,0.0,0.5423,0.0,0
0.0,2.0,0.1338,0.0,0
465.05,1.0,0.0845,0.0,0
664.48,3.0,0.7113,0.0,0
14.77,2.0,0.3732,0.0,0
197.79,0.0,0.1408,0.0,0
781.58,4.0,0.2958,0.0,0
465.05,1.0,0.662,0.0,0
1399.01,2.0,0.7324,0.0,0
274.95,0.0,0.2676,0.0,0
670.31,3.0,0.0845,0.0,0
197.79,0.0,0.4085,0.0,0
428.38,1.0,0.169,0.0,0
404.4,0.0,0.3944,0.0,0
670.31,2.0,0.2183,0.0,0
22.3,0.0,0.0423,0.0,0
404.4,0.0,0.5845,0.0,0
428.38,0.0,0.507,0.0,0
116.46,0.0,0.8239,0.0,0
781.58,0.0,0.4014,0.0,0
664.48,0.0,0.4718,0.0,0
664.48,0.0,0.0563,0.0649,0
664.48,0.0,0.0704,0.0,0
14.77,2.0,0.6338,0.0,0
14.77,0.0,0.2606,0.0,0
0.0,1.0,0.3239,0.0686,0
664.48,0.0,0.169,0.0,0
7.85,1.0,0.507,0.0,0
1239.14,0.0,0.1408,0.0,0
0.0,0.0,0.4648,0.7396,0
1239.14,0.0,0.0845,0.3577,0
0.0,0.0,0.8451,0.0,0
404.4,0.0,0.1408,0.0,0
404.4,0.0,0.5634,0.0,0
7.85,2.0,0.3803,0.0,0
664.48,0.0,0.1127,0.0,0
465.05,0.0,0.507,0.0,0
0.0,3.0,0.162,0.0672,0
116.46,0.0,0.6901,0.0,0
1239.14,1.0,0.7817,0.7396,0
14.77,0.0,0.1127,0.0674,0
116.46,1.0,0.1056,0.1261,0
428.38,0.0,0.1549,0.0,0
116.46,1.0,0.1197,0.0,0
0.0,0.0,0.6549,0.0,0
116.46,0.0,0.0775,0.0,0
664.48,1.0,0.0493,0.0,0
670.31,1.0,0.4085,0.0,0
404.4,1.0,0.5141,0.0,0
670.31,3.0,0.4648,0.5806,0
116.46,0.0,0.1761,0.0,0
0.0,0.0,0.4014,0.0,0
22.3,0.0,0.2606,0.0,0
22.3,0.0,0.5563,0.0,0
14.77,0.0,0.7324,0.0,0
465.05,1.0,0.1761,0.0,0
116.46,0.0,0.5845,0.0649,0
664.48,0.0,0.7746,0.0635,0
116.46,0.0,0.3028,0.0,0
0.0,0.0,0.2887,0.0,0
404.4,2.0,0.1197,0.3838,0
428.38,1.0,0.0775,0.0,0
197.79,4.0,0.2254,0.0,0
1239.14,3.0,0.3451,0.0,0
1239.14,2.0,0.4859,0.0,0
781.58,1.0,0.1549,0.6511,0
7.85,0.0,0.338,0.0,0
0.0,1.0,0.7042,0.5868,1
404.4,0.0,0.4789,0.0,0
7.85,0.0,0.4085,0.0,0
428.38,0.0,0.3239,0.5568,0
0.0,1.0,0.5493,0.0,0
116.46,0.0,0.662,0.0,0
43.45,3.0,0.4577,0.0687,0
781.58,1.0,0.2254,0.0,0
43.45,3.0,0.1901,0.3888,1
7.85,1.0,0.3451,0.0,0
116.46,0.0,0.5211,0.0,0
670.31,1.0,0.0915,0.0,0
116.46,0.0,0.8028,0.0,0
116.46,1.0,0.3873,0.6639,1
197.79,0.0,0.6408,0.0,0
0.0,2.0,0.8099,0.0,0
465.05,1.0,0.5704,0.0,0
14.77,1.0,0.2676,0.0778,0
1399.01,2.0,0.2746,0.0,0
664.48,3.0,0.1479,0.0,0
465.05,0.0,0.6127,0.0,0
1239.14,0.0,0.0775,0.3769,0
116.46,0.0,0.0986,0.0,0
670.31,0.0,0.4085,0.1261,0
428.38,0.0,0.5282,0.3769,0
0.0,0.0,0.5493,0.0,0
22.3,3.0,0.2746,0.0,0
404.4,1.0,0.331,0.0,0
116.46,0.0,0.2324,0.1284,0
14.77,0.0,0.8169,0.0,0
7.85,0.0,0.2746,0.0,0
197.79,2.0,0.7394,0.0,0
22.3,0.0,0.4718,0.0,0
116.46,0.0,0.4859,0.0,0
670.31,4.0,0.3028,0.0,0
428.38,2.0,0.2817,0.0,0
1239.14,0.0,0.8239,0.0,0
781.58,0.0,0.2254,0.0,0
14.77,0.0,0.1338,0.0,0
116.46,1.0,0.4859,0.0,0
664.48,0.0,0.6761,0.0,0
197.79,2.0,0.9014,0.0,0
7.85,2.0,0.7817,0.0,0
7.85,0.0,0.2183,0.0,0
404.4,3.0,0.7394,0.5868,0
274.95,0.0,0.2676,0.0,0
664.48,1.0,0.7887,0.3769,0
404.4,1.0,0.7887,0.0,0
664.48,0.0,0.1901,0.3723,0
1239.14,3.0,0.1127,0.0,0
664.48,0.0,0.1831,0.0638,0
22.3,1.0,0.1901,0.0684,0
465.05,3.0,0.2817,0.0,0
274.95,1.0,0.8099,0.0,0
1399.01,1.0,0.7042,0.0,0
274.95,1.0,0.0845,0.0652,0
14.77,0.0,0.4296,0.0,0
465.05,1.0,0.5282,0.0,0
7.85,1.0,0.0563,0.1244,0
0.0,1.0,0.1479,0.0,0
116.46,0.0,0.4718,0.0,0
465.05,0.0,0.9296,0.0,0
664.48,0.0,0.2606,0.0,0
197.79,0.0,0.3944,0.0,0
1128.75,4.0,4.2609,0.0,0
1376.28,0.0,1.3043,0.0,0
1525.99,0.0,1.4348,0.0,0
1356.23,3.0,0.3478,0.5476,0
1074.46,0.0,3.1304,0.6018,0
990.33,1.0,2.2609,0.0,0
958.92,0.0,0.8696,0.0,0
972.31,2.0,1.9565,0.1292,0
972.31,0.0,3.0,0.5904,0
1525.99,2.0,0.4783,0.0,0
782.62,2.0,2.3043,0.0662,0
1376.28,0.0,3.1304,0.5806,0
1128.75,0.0,1.3043,0.3835,0
1356.23,1.0,1.4348,0.0,0
536.09,0.0,3.5652,0.0674,0
1525.99,2.0,0.4783,0.0,0
958.92,0.0,2.2174,0.1261,0
1376.28,1.0,0.4348,0.4824,0
941.53,0.0,3.2609,0.1284,0
990.33,0.0,3.6522,0.3802,0
782.62,3.0,1.7826,0.0,0
972.31,0.0,3.9565,0.0,0
1128.75,0.0,3.2609,0.602,0
1525.99,0.0,3.5217,0.7396,0
1562.12,2.0,5.1304,0.0,0
1356.23,3.0,3.6522,0.0,0
990.33,0.0,0.8261,0.3886,0
1299.14,0.0,2.7391,0.0,0
0.0,0.0,4.3043,0.6607,0
972.31,2.0,2.0,0.0,0
1376.28,1.0,1.9565,0.0,0
0.0,1.0,0.4783,0.6048,1
0.0,1.0,0.3478,0.0,0
970.58,0.0,2.4783,0.6018,0
972.31,1.0,0.4783,0.0,0
1562.12,1.0,1.1739,0.0,0
2097.49,0.0,2.087,0.5504,0
0.0,1.0,0.8261,0.4462,1
1525.99,0.0,0.7391,0.6018,0
1299.14,1.0,1.5652,0.5842,0
1562.12,3.0,4.6087,0.0,0
1356.23,2.0,2.6522,0.6243,0
972.31,3.0,3.8696,0.0,0
941.53,0.0,1.3043,0.0,0
1074.46,0.0,0.8261,0.0652,0
0.0,1.0,1.6522,0.6603,0
970.58,0.0,4.5652,0.746,0
1376.28,0.0,1.4783,0.0,0
1074.46,0.0,1.7391,0.6639,0
1128.75,0.0,4.5217,0.0,0
958.92,0.0,1.4348,0.0,0
972.31,1.0,1.7826,0.0,0
782.62,0.0,0.9565,0.0,0
972.31,0.0,3.8261,0.3763,0
972.31,2.0,4.6522,0.0,0
1074.46,3.0,3.8261,0.5773,0
1562.12,2.0,1.8261,0.0,0
2097.49,0.0,4.5217,0.0,0
972.31,1.0,0.7826,0.0,0
2097.49,0.0,3.3478,0.0,0
958.92,2.0,0.8261,0.4778,0
1376.28,1.0,0.5217,0.0,0
1525.99,1.0,4.3913,0.6538,0
970.58,1.0,2.3043,0.0,0
1128.75,0.0,0.8696,0.3416,0
0.0,4.0,1.8261,0.0,0
1376.28,1.0,4.087,0.0,0
2097.49,4.0,4.5217,0.0,0
536.09,0.0,1.6522,0.0,0
1562.12,3.0,0.5217,0.0,0
1128.75,1.0,2.5217,0.4778,0
1356.23,1.0,1.0435,0.0,0
1299.14,0.0,2.4348,0.595,0
1562.12,2.0,1.3478,0.3763,0
972.31,0.0,0.2609,0.0,0
1299.14,0.0,3.6087,0.0,0
1356.23,0.0,3.1304,0.4386,0
1074.46,1.0,5.087,0.0,0
0.0,0.0,2.4783,0.4923,0
1525.99,2.0,2.913,0.0,0
1525.99,0.0,0.3478,0.0649,0
1525.99,0.0,0.4348,0.4611,0
970.58,2.0,3.913,0.0,0
970.58,1.0,1.6087,0.0,0
782.62,1.0,2.0,0.0686,0
1525.99,1.0,1.0435,0.0,0
941.53,0.0,3.1304,0.0,0
0.0,0.0,0.8696,0.6048,0
958.92,0.0,2.8696,0.7396,0
0.0,1.0,0.5217,0.3577,1
782.62,0.0,5.2174,0.0,0
1299.14,0.0,0.8696,0.0,0
1299.14,0.0,3.4783,0.0,0
941.53,4.0,2.3478,0.0,0
1525.99,0.0,0.6957,0.0,0
1376.28,0.0,3.1304,0.0,0
958.92,3.0,1.0,0.0672,0
1074.46,0.0,4.2609,0.0,0
0.0,1.0,4.8261,0.7396,0
970.58,0.0,0.6957,0.0674,0
1074.46,3.0,0.6522,0.1261,0
1356.23,0.0,0.9565,0.0,0
1074.46,1.0,0.7391,0.3348,0
958.92,1.0,4.0435,0.6018,0
1074.46,0.0,0.4783,0.0,0
1525.99,1.0,0.3043,0.0,0
1562.12,0.0,2.5217,0.3886,0
1299.14,1.0,3.1739,0.0,0
1562.12,3.0,2.8696,0.5806,0
1074.46,0.0,1.087,0.0,0
958.92,0.0,2.4783,0.0,0
972.31,0.0,1.6087,0.0,0
972.31,0.0,3.4348,0.5371,0
970.58,0.0,4.5217,0.5504,0
1376.28,3.0,1.087,0.0,0
1074.46,0.0,3.6087,0.0649,0
1525.99,0.0,4.7826,0.0635,0
1074.46,0.0,1.8696,0.4862,0
782.62,0.0,1.7826,0.0,0
1299.14,2.0,0.7391,0.3838,0
1356.23,0.0,0.4783,0.0,0
1128.75,4.0,1.3913,0.4923,0
0.0,2.0,2.1304,0.0,0
0.0,0.0,3.0,0.5429,0
0.0,1.0,0.9565,0.6511,1
941.53,0.0,2.087,0.3763,0
958.92,0.0,4.3478,0.5868,0
1299.14,0.0,2.9565,0.3763,0
941.53,0.0,2.5217,0.0,0
1356.23,0.0,2.0,0.5568,0
958.92,1.0,3.3913,0.5819,0
1074.46,0.0,4.087,0.0,0
990.33,2.0,2.8261,0.0687,0
0.0,1.0,1.3913,0.0,0
990.33,1.0,1.1739,0.3888,0
941.53,3.0,2.1304,0.0,0
1074.46,0.0,3.2174,0.0,0
1562.12,2.0,0.5652,0.0,0
1074.46,0.0,4.9565,0.0,0
1074.46,0.0,2.3913,0.6639,0
1128.75,0.0,3.9565,0.0,0
958.92,0.0,5.0,0.0,0
1376.28,2.0,3.5217,0.0,0
970.58,1.0,1.6522,0.0778,0
2097.49,3.0,1.6957,0.0,0
1525.99,1.0,0.913,0.0,0
1376.28,0.0,3.7826,0.0,0
0.0,0.0,0.4783,0.3769,0
1074.46,0.0,0.6087,0.0,0
1562.12,0.0,2.5217,0.1261,0
1356.23,0.0,3.2609,0.3769,0
958.92,0.0,3.3913,0.0,0
972.31,4.0,1.6957,0.0,0
1299.14,1.0,2.0435,0.0,0
1074.46,2.0,1.4348,0.1284,0
